ID,length
g16462,1008
g16463,753
g16464,552
g16465,504
g16466,393
g16467,903
g16468,324
g16469,498
g1647,3810
g16470,330
g16471,417
g16472,309
g16473,381
g16474,372
g16475,723
g16476,378
g16477,1152
g16478,705
g16479,309
g1648,387
g16480,378
g16481,1191
g16482,405
g16483,750
g16484,1725
g16485,1584
g16486,879
g16487,324
g16488,2457
g16489,717
g1649,1743
g16490,396
g16491,747
g16492,321
g16493,684
g16494,231
g16495,954
g16496,525
g16497,1035
g16498,1458
g16499,804
g165,798
g1650,555
g16500,1386
g16501,879
g16502,498
g16503,612
g16504,2124
g16505,474
g16506,1071
g16507,318
g16508,1473
g16509,378
g1651,429
g16510,945
g16511,732
g16512,504
g16513,978
g16514,423
g16515,1038
g16516,471
g16517,1965
g16518,1653
g16519,231
g1652,375
g16520,882
g16521,297
g16522,888
g16523,1743
g16524,2001
g16525,528
g16526,300
g16527,381
g16528,588
g16529,648
g1653,372
g16530,1476
g16531,339
g16532,333
g16533,549
g16534,444
g16535,1062
g16536,312
g16537,801
g16538,1488
g16539,6219
g1654,390
g16540,327
g16541,474
g16542,1800
g16543,552
g16544,1191
g16545,1701
g16546,4071
g16547,537
g16548,993
g16549,966
g1655,435
g16550,531
g16551,687
g16552,1077
g16553,3279
g16554,1125
g16555,369
g16556,753
g16557,834
g16558,528
g16559,1659
g1656,429
g16560,1710
g16561,1389
g16562,270
g16563,318
g16564,783
g16565,1713
g16566,2298
g16567,2442
g16568,639
g16569,2217
g1657,438
g16570,609
g16571,825
g16572,4254
g16573,327
g16574,2484
g16575,360
g16576,414
g16577,516
g16578,753
g16579,504
g1658,450
g16580,1350
g16581,537
g16582,960
g16583,585
g16584,531
g16585,507
g16586,1884
g16587,894
g16588,357
g16589,429
g1659,321
g16590,585
g16591,342
g16592,657
g16593,360
g16594,420
g16595,528
g16596,1002
g16597,315
g16598,531
g16599,2229
g166,498
g1660,702
g16600,318
g16601,2031
g16602,669
g16603,1347
g16604,357
g16605,927
g16606,927
g16607,1557
g16608,3840
g16609,1824
g1661,879
g16610,276
g16611,570
g16612,348
g16613,1155
g16614,768
g16615,2067
g16616,441
g16617,288
g16618,1881
g16619,519
g1662,255
g16620,387
g16621,1056
g16622,591
g16623,1275
g16624,2682
g16625,408
g16626,432
g16627,345
g16628,531
g16629,1653
g1663,528
g16630,1488
g16631,1485
g16632,630
g16633,1380
g16634,2310
g16635,1443
g16636,897
g16637,480
g16638,1182
g16639,672
g1664,1155
g16640,2232
g16641,543
g16642,531
g16643,1215
g16644,681
g16645,1020
g16646,426
g16647,708
g16648,816
g16649,1029
g1665,756
g16650,1944
g16651,504
g16652,441
g16653,375
g16654,378
g16655,405
g16656,1098
g16657,723
g16658,870
g16659,234
g1666,618
g16660,432
g16661,774
g16662,432
g16663,399
g16664,285
g16665,492
g16666,819
g16667,864
g16668,330
g16669,207
g1667,5946
g16670,744
g16671,264
g16672,579
g16673,909
g16674,480
g16675,663
g16676,1449
g16677,483
g16678,969
g16679,351
g1668,1086
g16680,450
g16681,1125
g16682,300
g16683,1521
g16684,1851
g16685,420
g16686,444
g16687,1005
g16688,666
g16689,1509
g1669,5040
g16690,576
g16691,228
g16692,1785
g16693,720
g16694,1626
g16695,1218
g16696,333
g16697,2316
g16698,1167
g16699,1170
g167,1557
g1670,366
g16700,1410
g16701,1344
g16702,1239
g16703,2784
g16704,1095
g16705,384
g16706,1416
g16707,951
g16708,624
g16709,1416
g1671,399
g16710,798
g16711,933
g16712,378
g16713,1632
g16714,699
g16715,1425
g16716,489
g16717,4329
g16718,2964
g16719,408
g1672,579
g16720,498
g16721,1050
g16722,1665
g16723,756
g16724,1299
g16725,606
g16726,432
g16727,207
g16728,1029
g16729,747
g1673,3795
g16730,867
g16731,246
g16732,696
g16733,261
g16734,270
g16735,681
g16736,420
g16737,990
g16738,543
g16739,474
g1674,1359
g16740,213
g16741,612
g16742,648
g16743,1053
g16744,1056
g16745,963
g16746,1281
g16747,696
g16748,528
g16749,564
g1675,480
g16750,1440
g16751,897
g16752,768
g16753,1566
g16754,858
g16755,2460
g16756,315
g16757,606
g16758,1149
g16759,855
g1676,1560
g16760,1380
g16761,1149
g16762,2964
g16763,1047
g16764,858
g16765,405
g16766,402
g16767,1089
g16768,534
g16769,2274
g1677,570
g16770,747
g16771,2127
g16772,1575
g16773,672
g16774,756
g16775,441
g16776,453
g16777,957
g16778,816
g16779,246
g1678,849
g16780,309
g16781,1605
g16782,1572
g16783,741
g16784,1968
g16785,666
g16786,1149
g16787,396
g16788,1359
g16789,1122
g1679,6495
g16790,402
g16791,1323
g16792,303
g16793,948
g16794,1722
g16795,4461
g16796,4398
g16797,936
g16798,5511
g16799,1818
g168,315
g1680,381
g16800,1362
g16801,252
g16802,1077
g16803,336
g16804,252
g16805,13797
g16806,552
g16807,663
g16808,474
g16809,366
g1681,1329
g16810,621
g16811,840
g16812,342
g16813,2481
g16814,2724
g16815,1401
g16816,3990
g16817,1788
g16818,828
g16819,810
g1682,741
g16820,828
g16821,1878
g16822,663
g16823,453
g16824,363
g16825,261
g16826,450
g16827,792
g16828,480
g16829,636
g1683,1536
g16830,756
g16831,1047
g16832,2907
g16833,2367
g16834,1065
g16835,2016
g16836,564
g16837,3543
g16838,1290
g16839,747
g1684,414
g16840,669
g16841,588
g16842,1116
g16843,1098
g16844,213
g16845,1005
g16846,330
g16847,1092
g16848,234
g16849,651
g1685,1563
g16850,213
g16851,2055
g16852,357
g16853,2844
g16854,600
g16855,522
g16856,336
g16857,3519
g16858,3732
g16859,651
g1686,774
g16860,2292
g16861,999
g16862,300
g16863,807
g16864,1452
g16865,237
g16866,1461
g16867,783
g16868,3744
g16869,4629
g1687,423
g16870,708
g16871,2199
g16872,390
g16873,480
g16874,1110
g16875,1158
g16876,1107
g16877,1095
g16878,1476
g16879,615
g1688,240
g16880,333
g16881,321
g16882,390
g16883,306
g16884,324
g16885,720
g16886,1215
g16887,282
g16888,366
g16889,876
g1689,348
g16890,345
g16891,222
g16892,351
g16893,462
g16894,1440
g16895,1308
g16896,273
g16897,726
g16898,327
g16899,327
g169,360
g1690,1329
g16900,14940
g16901,1335
g16902,2850
g16903,2055
g16904,924
g16905,1125
g16906,5040
g16907,14724
g16908,852
g16909,477
g1691,2781
g16910,351
g16911,252
g16912,597
g16913,714
g16914,1740
g16915,468
g16916,384
g16917,468
g16918,402
g16919,414
g1692,921
g16920,771
g16921,2523
g16922,429
g16923,591
g16924,345
g16925,792
g16926,306
g16927,1209
g16928,840
g16929,3645
g1693,276
g16930,2193
g16931,534
g16932,540
g16933,402
g16934,642
g16935,234
g16936,363
g16937,471
g16938,405
g16939,708
g1694,372
g16940,957
g16941,825
g16942,1140
g16943,348
g16944,552
g16945,363
g16946,1068
g16947,204
g16948,357
g16949,309
g1695,2259
g16950,453
g16951,297
g16952,738
g16953,360
g16954,333
g16955,660
g16956,1401
g16957,567
g16958,405
g16959,3666
g1696,1593
g16960,1482
g16961,465
g16962,348
g16963,1137
g16964,690
g16965,396
g16966,564
g16967,726
g16968,228
g16969,834
g1697,210
g16970,312
g16971,1590
g16972,240
g16973,450
g16974,720
g16975,1617
g16976,357
g16977,918
g16978,888
g16979,675
g1698,1242
g16980,1284
g16981,723
g16982,339
g16983,249
g16984,927
g16985,606
g16986,447
g16987,543
g16988,771
g16989,1020
g1699,351
g16990,582
g16991,624
g16992,720
g16993,1068
g16994,258
g16995,417
g16996,303
g16997,2832
g16998,828
g16999,1065
g17,1689
g170,429
g1700,609
g17000,534
g17001,366
g17002,1032
g17003,990
g17004,1911
g17005,840
g17006,1563
g17007,864
g17008,270
g17009,501
g1701,396
g17010,687
g17011,657
g17012,237
g17013,639
g17014,249
g17015,366
g17016,519
g17017,402
g17018,450
g17019,375
g1702,624
g17020,300
g17021,432
g17022,288
g17023,459
g17024,510
g17025,591
g17026,483
g17027,2841
g17028,693
g17029,555
g1703,1293
g17030,555
g17031,1449
g17032,5250
g17033,441
g17034,654
g17035,360
g17036,492
g17037,498
g17038,888
g17039,1416
g1704,1155
g17040,1773
g17041,2064
g17042,615
g17043,402
g17044,1182
g17045,360
g17046,357
g17047,1164
g17048,2289
g17049,702
g1705,1425
g17050,1509
g17051,1032
g17052,729
g17053,2061
g17054,1581
g17055,4716
g17056,534
g17057,480
g17058,1401
g17059,5139
g1706,396
g17060,2640
g17061,1173
g17062,579
g17063,294
g17064,1509
g17065,1302
g17066,4242
g17067,675
g17068,1479
g17069,612
g1707,1062
g17070,756
g17071,711
g17072,777
g17073,1848
g17074,327
g17075,1266
g17076,732
g17077,522
g17078,783
g17079,384
g1708,3228
g17080,1464
g17081,474
g17082,528
g17083,378
g17084,270
g17085,273
g17086,390
g17087,909
g17088,1107
g17089,2331
g1709,1065
g17090,333
g17091,903
g17092,993
g17093,369
g17094,1383
g17095,903
g17096,1845
g17097,336
g17098,546
g17099,402
g171,1872
g1710,402
g17100,273
g17101,621
g17102,276
g17103,549
g17104,846
g17105,492
g17106,1827
g17107,789
g17108,735
g17109,927
g1711,2226
g17110,2412
g17111,2370
g17112,828
g17113,390
g17114,330
g17115,588
g17116,444
g17117,1470
g17118,540
g17119,960
g1712,2016
g17120,369
g17121,486
g17122,438
g17123,1740
g17124,1662
g17125,684
g17126,693
g17127,1014
g17128,210
g17129,1737
g1713,1704
g17130,504
g17131,1968
g17132,615
g17133,393
g17134,1509
g17135,771
g17136,1476
g17137,459
g17138,252
g17139,1974
g1714,2460
g17140,621
g17141,354
g17142,225
g17143,1509
g17144,1419
g17145,1527
g17146,510
g17147,948
g17148,1773
g17149,2283
g1715,807
g17150,1338
g17151,486
g17152,576
g17153,555
g17154,1437
g17155,282
g17156,513
g17157,1221
g17158,1086
g17159,636
g1716,966
g17160,474
g17161,1107
g17162,954
g17163,456
g17164,747
g17165,558
g17166,753
g17167,3678
g17168,903
g17169,603
g1717,525
g17170,210
g17171,3510
g17172,3000
g17173,1617
g17174,1431
g17175,342
g17176,411
g17177,1557
g17178,1581
g17179,1767
g1718,1038
g17180,1629
g17181,1668
g17182,486
g17183,396
g17184,789
g17185,582
g17186,1530
g17187,351
g17188,726
g17189,696
g1719,405
g17190,435
g17191,1554
g17192,414
g17193,1305
g17194,369
g17195,1098
g17196,1500
g17197,339
g17198,1563
g17199,1656
g172,465
g1720,2673
g17200,510
g17201,288
g17202,2229
g17203,369
g17204,1605
g17205,261
g17206,423
g17207,957
g17208,1428
g17209,2655
g1721,471
g17210,957
g17211,717
g17212,3348
g17213,1026
g17214,558
g17215,3774
g17216,1278
g17217,1536
g17218,1437
g17219,360
g1722,18906
g17220,1227
g17221,666
g17222,558
g17223,1851
g17224,528
g17225,342
g17226,414
g17227,987
g17228,2841
g17229,327
g1723,792
g17230,264
g17231,594
g17232,738
g17233,618
g17234,264
g17235,948
g17236,843
g17237,1083
g17238,615
g17239,1188
g1724,1569
g17240,4134
g17241,243
g17242,2175
g17243,1584
g17244,624
g17245,687
g17246,2574
g17247,1785
g17248,381
g17249,1350
g1725,1557
g17250,1725
g17251,738
g17252,813
g17253,471
g17254,7626
g17255,531
g17256,978
g17257,711
g17258,1017
g17259,1089
g1726,528
g17260,465
g17261,1374
g17262,969
g17263,516
g17264,951
g17265,2361
g17266,585
g17267,1878
g17268,1497
g17269,903
g1727,471
g17270,702
g17271,1800
g17272,636
g17273,1692
g17274,1026
g17275,288
g17276,339
g17277,669
g17278,3150
g17279,357
g1728,519
g17280,432
g17281,507
g17282,561
g17283,1491
g17284,2229
g17285,2667
g17286,411
g17287,1350
g17288,1470
g17289,2334
g1729,741
g17290,795
g17291,735
g17292,1347
g17293,300
g17294,2289
g17295,804
g17296,813
g17297,828
g17298,1113
g17299,579
g173,387
g1730,1275
g17300,453
g17301,1359
g17302,963
g17303,1581
g17304,1455
g17305,639
g17306,690
g17307,969
g17308,1587
g17309,2865
g1731,387
g17310,594
g17311,783
g17312,537
g17313,1098
g17314,927
g17315,360
g17316,1359
g17317,426
g17318,291
g17319,585
g1732,1272
g17320,714
g17321,432
g17322,648
g17323,528
g17324,609
g17325,1227
g17326,381
g17327,1269
g17328,1044
g17329,852
g1733,906
g17330,381
g17331,948
g17332,1074
g17333,1002
g17334,522
g17335,1206
g17336,576
g17337,861
g17338,705
g17339,705
g1734,426
g17340,546
g17341,477
g17342,681
g17343,372
g17344,3507
g17345,1413
g17346,861
g17347,1038
g17348,1221
g17349,495
g1735,591
g17350,588
g17351,375
g17352,405
g17353,402
g17354,3123
g17355,504
g17356,8109
g17357,897
g17358,1668
g17359,753
g1736,297
g17360,834
g17361,387
g17362,1875
g17363,17028
g17364,1755
g17365,1518
g17366,4722
g17367,2664
g17368,1266
g17369,261
g1737,930
g17370,387
g17371,1800
g17372,5820
g17373,291
g17374,1065
g17375,306
g17376,396
g17377,375
g17378,258
g17379,1680
g1738,498
g17380,456
g17381,2097
g17382,309
g17383,951
g17384,450
g17385,630
g17386,213
g17387,306
g17388,843
g17389,468
g1739,405
g17390,1887
g17391,897
g17392,1251
g17393,963
g17394,1350
g17395,1167
g17396,2745
g17397,579
g17398,315
g17399,774
g174,438
g1740,651
g17400,249
g17401,645
g17402,342
g17403,621
g17404,513
g17405,426
g17406,2403
g17407,435
g17408,1137
g17409,603
g1741,1074
g17410,2505
g17411,405
g17412,585
g17413,831
g17414,396
g17415,873
g17416,903
g17417,1137
g17418,474
g17419,1194
g1742,1197
g17420,1995
g17421,774
g17422,600
g17423,582
g17424,432
g17425,1170
g17426,318
g17427,1149
g17428,822
g17429,585
g1743,4665
g17430,2211
g17431,1545
g17432,237
g17433,2994
g17434,2172
g17435,2142
g17436,2172
g17437,696
g17438,987
g17439,1215
g1744,6375
g17440,927
g17441,1746
g17442,1911
g17443,405
g17444,642
g17445,762
g17446,303
g17447,498
g17448,1038
g17449,657
g1745,510
g17450,1452
g17451,1089
g17452,882
g17453,609
g17454,2034
g17455,798
g17456,1143
g17457,561
g17458,1611
g17459,2742
g1746,357
g17460,1614
g17461,2571
g17462,957
g17463,882
g17464,732
g17465,1152
g17466,540
g17467,2535
g17468,1380
g17469,1032
g1747,534
g17470,447
g17471,2214
g17472,303
g17473,276
g17474,534
g17475,372
g17476,1266
g17477,525
g17478,1188
g17479,576
g1748,1254
g17480,1020
g17481,243
g17482,303
g17483,2703
g17484,1377
g17485,1389
g17486,390
g17487,1098
g17488,300
g17489,1068
g1749,1149
g17490,537
g17491,1392
g17492,1248
g17493,8202
g17494,492
g17495,321
g17496,756
g17497,405
g17498,606
g17499,1284
g175,954
g1750,5637
g17500,6333
g17501,261
g17502,1251
g17503,336
g17504,324
g17505,2406
g17506,690
g17507,6375
g17508,930
g17509,537
g1751,1110
g17510,1269
g17511,219
g17512,585
g17513,411
g17514,522
g17515,429
g17516,996
g17517,609
g17518,306
g17519,813
g1752,1455
g17520,1659
g17521,1380
g17522,480
g17523,489
g17524,2712
g17525,600
g17526,519
g17527,1356
g17528,312
g17529,1731
g1753,4668
g17530,267
g17531,639
g17532,468
g17533,1623
g17534,720
g17535,687
g17536,894
g17537,636
g17538,1065
g17539,405
g1754,831
g17540,1563
g17541,315
g17542,1032
g17543,453
g17544,837
g17545,306
g17546,2775
g17547,243
g17548,6090
g17549,837
g1755,585
g17550,558
g17551,1176
g17552,672
g17553,744
g17554,741
g17555,486
g17556,825
g17557,555
g17558,486
g17559,468
g1756,687
g17560,408
g17561,408
g17562,1539
g17563,279
g17564,504
g17565,1257
g17566,447
g17567,249
g17568,303
g17569,1608
g1757,285
g17570,504
g17571,1398
g17572,264
g17573,375
g17574,2880
g17575,1686
g17576,801
g17577,1125
g17578,1923
g17579,273
g1758,363
g17580,2466
g17581,2466
g17582,714
g17583,1746
g17584,1500
g17585,330
g17586,840
g17587,840
g17588,1263
g17589,888
g1759,1536
g17590,1029
g17591,1791
g17592,1710
g17593,306
g17594,810
g17595,405
g17596,1386
g17597,1971
g17598,540
g17599,378
g176,399
g1760,2070
g17600,1323
g17601,393
g17602,3369
g17603,1002
g17604,4194
g17605,507
g17606,603
g17607,1128
g17608,399
g17609,345
g1761,1092
g17610,363
g17611,1035
g17612,564
g17613,1962
g17614,462
g17615,1038
g17616,510
g17617,324
g17618,726
g17619,954
g1762,825
g17620,1095
g17621,696
g17622,429
g17623,480
g17624,627
g17625,1227
g17626,1407
g17627,1578
g17628,696
g17629,825
g1763,264
g17630,801
g17631,2289
g17632,7845
g17633,918
g17634,531
g17635,2940
g17636,1212
g17637,3603
g17638,966
g17639,1788
g1764,525
g17640,249
g17641,1827
g17642,765
g17643,975
g17644,348
g17645,534
g17646,3240
g17647,1440
g17648,927
g17649,858
g1765,597
g17650,3552
g17651,1863
g17652,624
g17653,774
g17654,411
g17655,1491
g17656,1875
g17657,1041
g17658,1557
g17659,324
g1766,300
g17660,318
g17661,1422
g17662,4611
g17663,702
g17664,576
g17665,441
g17666,939
g17667,6474
g17668,3273
g17669,435
g1767,696
g17670,336
g17671,582
g17672,258
g17673,678
g17674,333
g17675,639
g17676,2673
g17677,273
g17678,273
g17679,1464
g1768,1485
g17680,348
g17681,555
g17682,540
g17683,1449
g17684,1434
g17685,732
g17686,1578
g17687,1233
g17688,1065
g17689,1650
g1769,483
g17690,633
g17691,540
g17692,1935
g17693,564
g17694,1674
g17695,657
g17696,297
g17697,1809
g17698,3786
g17699,1857
g177,525
g1770,3168
g17700,510
g17701,495
g17702,1107
g17703,774
g17704,807
g17705,687
g17706,1704
g17707,1152
g17708,1167
g17709,5439
g1771,795
g17710,660
g17711,333
g17712,1620
g17713,360
g17714,420
g17715,816
g17716,255
g17717,642
g17718,354
g17719,423
g1772,600
g17720,1197
g17721,624
g17722,408
g17723,1161
g17724,345
g17725,3051
g17726,777
g17727,339
g17728,1185
g17729,444
g1773,417
g17730,564
g17731,1233
g17732,438
g17733,531
g17734,432
g17735,609
g17736,834
g17737,2556
g17738,2463
g17739,336
g1774,393
g17740,417
g17741,606
g17742,624
g17743,306
g17744,384
g17745,417
g17746,456
g17747,810
g17748,684
g17749,2799
g1775,1071
g17750,633
g17751,924
g17752,555
g17753,6051
g17754,405
g17755,1167
g17756,285
g17757,1677
g17758,321
g17759,606
g1776,462
g17760,402
g17761,585
g17762,711
g17763,408
g17764,405
g17765,453
g17766,1296
g17767,1191
g17768,1044
g17769,414
g1777,342
g17770,459
g17771,270
g17772,1122
g17773,498
g17774,1923
g17775,987
g17776,900
g17777,927
g17778,912
g17779,747
g1778,1092
g17780,1785
g17781,894
g17782,1782
g17783,831
g17784,945
g17785,2295
g17786,405
g17787,1341
